Date,Percent per annum
20.10.11,0.594226
19.10.11,0.555468
18.10.11,0.541069
17.10.11,0.517894
14.10.11,0.554156
13.10.11,0.531305
12.10.11,0.568434
11.10.11,0.551649
10.10.11,0.564109
07.10.11,0.55083
06.10.11,0.53107
05.10.11,0.469789
04.10.11,0.438001
03.10.11,0.458601
30.09.11,0.469022
29.09.11,0.484883
28.09.11,0.490292
27.09.11,0.498479
26.09.11,0.3796
23.09.11,0.376332
22.09.11,0.40066
21.09.11,0.4269
20.09.11,0.43042
19.09.11,0.438122
16.09.11,0.514225
15.09.11,0.57041
14.09.11,0.519438
13.09.11,0.490056
12.09.11,0.413975
09.09.11,0.401833
08.09.11,0.479878
07.09.11,0.532026
06.09.11,0.502294
05.09.11,0.508021
02.09.11,0.576123
01.09.11,0.651754
31.08.11,0.667379
30.08.11,0.64544
29.08.11,0.707895
26.08.11,0.621084
25.08.11,0.658745
24.08.11,0.687035
23.08.11,0.657993
22.08.11,0.674069
19.08.11,0.648941
18.08.11,0.61721
17.08.11,0.734213
16.08.11,0.732722
15.08.11,0.730562
12.08.11,0.687125
11.08.11,0.609606
10.08.11,0.615967
09.08.11,0.710589
08.08.11,0.726202
05.08.11,0.810638
04.08.11,0.941311
03.08.11,1.04351
02.08.11,1.048276
01.08.11,1.104715
29.07.11,1.112429
28.07.11,1.152386
27.07.11,1.162969
26.07.11,1.216421
25.07.11,1.234866
22.07.11,1.239471
21.07.11,1.239392
20.07.11,1.169907
19.07.11,1.160536
18.07.11,1.141162
15.07.11,1.157653
14.07.11,1.207255
13.07.11,1.210698
12.07.11,1.231769
11.07.11,1.266849
08.07.11,1.363553
07.07.11,1.401636
06.07.11,1.392469
05.07.11,1.426318
04.07.11,1.431446
01.07.11,1.416054
30.06.11,1.388328
29.06.11,1.355465
28.06.11,1.335195
27.06.11,1.274462
24.06.11,1.274244
23.06.11,1.276401
22.06.11,1.342051
21.06.11,1.356972
20.06.11,1.354308
17.06.11,1.350522
16.06.11,1.324546
15.06.11,1.360547
14.06.11,1.378584
13.06.11,1.347237
10.06.11,1.359122
09.06.11,1.378052
08.06.11,1.401742
07.06.11,1.399516
06.06.11,1.368495
03.06.11,1.34348
02.06.11,1.329883
01.06.11,1.316142
31.05.11,1.317816
30.05.11,1.293552
27.05.11,1.289992
26.05.11,1.313847
25.05.11,1.321412
24.05.11,1.360911
23.05.11,1.355531
20.05.11,1.392014
19.05.11,1.431693
18.05.11,1.399552
17.05.11,1.388905
16.05.11,1.396808
13.05.11,1.377905
12.05.11,1.351631
11.05.11,1.371527
10.05.11,1.365301
09.05.11,1.374198
06.05.11,1.399317
05.05.11,1.395904
04.05.11,1.494477
03.05.11,1.439846
02.05.11,1.429094
29.04.11,1.413089
28.04.11,1.398953
27.04.11,1.39178
26.04.11,1.354268
21.04.11,1.368904
20.04.11,1.393404
19.04.11,1.377043
18.04.11,1.345151
15.04.11,1.380242
14.04.11,1.363948
13.04.11,1.383632
12.04.11,1.362117
11.04.11,1.39141
08.04.11,1.405367
07.04.11,1.34555
06.04.11,1.32579
05.04.11,1.311308
04.04.11,1.314861
01.04.11,1.320275
31.03.11,1.299675
30.03.11,1.278597
29.03.11,1.282802
28.03.11,1.281387
25.03.11,1.249219
24.03.11,1.2315
23.03.11,1.21829
22.03.11,1.230259
21.03.11,1.226735
18.03.11,1.162046
17.03.11,1.131185
16.03.11,1.094885
15.03.11,1.114501
14.03.11,1.17356
11.03.11,1.189222
10.03.11,1.213952
09.03.11,1.234553
08.03.11,1.233903
07.03.11,1.256801
04.03.11,1.252769
03.03.11,1.253531
02.03.11,1.073587
01.03.11,1.084889
28.02.11,1.075778
25.02.11,1.08546
24.02.11,1.071677
23.02.11,1.092183
22.02.11,1.08294
21.02.11,1.040261
18.02.11,1.019631
17.02.11,0.994767
16.02.11,1.018983
15.02.11,1.040612
14.02.11,1.033855
11.02.11,1.037644
10.02.11,1.062799
09.02.11,1.058129
08.02.11,1.040831
07.02.11,1.002275
04.02.11,1.017376
03.02.11,1.005748
02.02.11,1.033622
01.02.11,1.01271
31.01.11,1.026227
28.01.11,1.03463
27.01.11,0.944745
26.01.11,0.930417
25.01.11,0.929022
24.01.11,0.899772
21.01.11,0.904157
20.01.11,0.869641
19.01.11,0.797223
18.01.11,0.83117
17.01.11,0.776005
14.01.11,0.767045
13.01.11,0.720939
12.01.11,0.651986
11.01.11,0.608606
10.01.11,0.605892
07.01.11,0.607928
06.01.11,0.62599
05.01.11,0.611565
04.01.11,0.601764
03.01.11,0.580284
31.12.10,0.602586
30.12.10,0.599058
29.12.10,0.609566
28.12.10,0.605711
27.12.10,0.641058
24.12.10,0.637395
23.12.10,0.635813
22.12.10,0.654277
21.12.10,0.725762
20.12.10,0.72362
17.12.10,0.733084
16.12.10,0.736529
15.12.10,0.728827
14.12.10,0.726619
13.12.10,0.74267
10.12.10,0.740402
09.12.10,0.71806
08.12.10,0.692818
07.12.10,0.666129
06.12.10,0.655839
03.12.10,0.678787
02.12.10,0.67788
01.12.10,0.721055
30.11.10,0.719105
29.11.10,0.729778
26.11.10,0.742975
25.11.10,0.751898
24.11.10,0.744008
23.11.10,0.758116
22.11.10,0.817214
19.11.10,0.841801
18.11.10,0.82328
17.11.10,0.81427
16.11.10,0.823088
15.11.10,0.838303
12.11.10,0.822026
11.11.10,0.812004
10.11.10,0.822086
09.11.10,0.819137
08.11.10,0.828659
05.11.10,0.817186
04.11.10,0.836567
03.11.10,0.834817
02.11.10,0.848015
01.11.10,0.844714
29.10.10,0.843303
28.10.10,0.865283
27.10.10,0.857646
26.10.10,0.852794
25.10.10,0.809517
22.10.10,0.822073
21.10.10,0.800503
20.10.10,0.787344
19.10.10,0.75768
18.10.10,0.736477
15.10.10,0.679804
14.10.10,0.668447
13.10.10,0.641269
12.10.10,0.641803
11.10.10,0.659039
08.10.10,0.665544
07.10.10,0.663971
06.10.10,0.643509
05.10.10,0.659285
04.10.10,0.663684
01.10.10,0.713115
30.09.10,0.675927
29.09.10,0.593787
28.09.10,0.557758
27.09.10,0.556011
24.09.10,0.534268
23.09.10,0.521338
22.09.10,0.555275
21.09.10,0.566666
20.09.10,0.569301
17.09.10,0.558079
16.09.10,0.574676
15.09.10,0.53432
14.09.10,0.513877
13.09.10,0.524139
10.09.10,0.510536
09.09.10,0.491638
08.09.10,0.460802
07.09.10,0.438549
06.09.10,0.461607
03.09.10,0.462653
02.09.10,0.44239
01.09.10,0.446703
31.08.10,0.447731
30.08.10,0.438564
27.08.10,0.447416
26.08.10,0.439819
25.08.10,0.425248
24.08.10,0.413625
23.08.10,0.43903
20.08.10,0.435903
19.08.10,0.471799
18.08.10,0.469069
17.08.10,0.474367
16.08.10,0.463141
13.08.10,0.473089
12.08.10,0.47146
11.08.10,0.501769
10.08.10,0.557622
09.08.10,0.568505
06.08.10,0.588645
05.08.10,0.578566
04.08.10,0.56583
03.08.10,0.561839
02.08.10,0.596125
30.07.10,0.587181
29.07.10,0.604385
28.07.10,0.604623
27.07.10,0.62279
26.07.10,0.578656
23.07.10,0.558394
22.07.10,0.540175
21.07.10,0.550401
20.07.10,0.580466
19.07.10,0.62507
16.07.10,0.571332
15.07.10,0.561843
14.07.10,0.542031
13.07.10,0.503767
12.07.10,0.502682
09.07.10,0.547393
08.07.10,0.533559
07.07.10,0.464451
06.07.10,0.470967
05.07.10,0.446772
02.07.10,0.466482
01.07.10,0.469551
30.06.10,0.42374
29.06.10,0.380067
28.06.10,0.405117
25.06.10,0.392663
24.06.10,0.369038
23.06.10,0.379559
22.06.10,0.370113
21.06.10,0.375507
18.06.10,0.335208
17.06.10,0.309305
16.06.10,0.300167
15.06.10,0.298551
14.06.10,0.27917
11.06.10,0.261444
10.06.10,0.276653
09.06.10,0.269869
08.06.10,0.272569
07.06.10,0.281356
04.06.10,0.280965
03.06.10,0.290812
02.06.10,0.276954
01.06.10,0.273142
31.05.10,0.277592
28.05.10,0.280507
27.05.10,0.544182
26.05.10,0.530419
25.05.10,0.488684
24.05.10,0.473075
21.05.10,0.482481
20.05.10,0.495518
19.05.10,0.498076
18.05.10,0.514608
17.05.10,0.449149
14.05.10,0.423864
13.05.10,0.454473
12.05.10,0.446075
11.05.10,0.467802
10.05.10,0.459226
07.05.10,0.421984
06.05.10,0.453179
05.05.10,0.483415
04.05.10,0.572042
03.05.10,0.604769
30.04.10,0.601467
29.04.10,0.620711
28.04.10,0.614561
27.04.10,0.625915
26.04.10,0.644916
23.04.10,0.622146
22.04.10,0.620142
21.04.10,0.60564
20.04.10,0.60397
19.04.10,0.584779
16.04.10,0.59507
15.04.10,0.622195
14.04.10,0.620432
13.04.10,0.633365
12.04.10,0.649386
09.04.10,0.636287
08.04.10,0.601189
07.04.10,0.618299
06.04.10,0.632484
01.04.10,0.613522
31.03.10,0.600486
30.03.10,0.600426
29.03.10,0.591009
26.03.10,0.600098
25.03.10,0.590399
24.03.10,0.597235
23.03.10,0.584072
22.03.10,0.600492
19.03.10,0.608856
18.03.10,0.605002
17.03.10,0.584748
16.03.10,0.620261
15.03.10,0.619902
12.03.10,0.635383
11.03.10,0.607934
10.03.10,0.58549
09.03.10,0.573459
08.03.10,0.577702
05.03.10,0.588383
04.03.10,0.582393
03.03.10,0.589223
02.03.10,0.564324
01.03.10,0.573794
26.02.10,0.542666
25.02.10,0.559125
24.02.10,0.584699
23.02.10,0.592981
22.02.10,0.635252
19.02.10,0.646895
18.02.10,0.615867
17.02.10,0.606872
16.02.10,0.634261
15.02.10,0.603723
12.02.10,0.628131
11.02.10,0.670715
10.02.10,0.647947
09.02.10,0.647818
08.02.10,0.643232
05.02.10,0.673053
04.02.10,0.692164
03.02.10,0.719185
02.02.10,0.715415
01.02.10,0.715098
29.01.10,0.714475
28.01.10,0.705698
27.01.10,0.688864
26.01.10,0.679456
25.01.10,0.667131
22.01.10,0.666354
21.01.10,0.693276
20.01.10,0.705978
19.01.10,0.69792
18.01.10,0.672608
15.01.10,0.662048
14.01.10,0.694403
13.01.10,0.716683
12.01.10,0.714471
11.01.10,0.705608
08.01.10,0.741674
07.01.10,0.749112
06.01.10,0.778211
05.01.10,0.793412
04.01.10,0.833021
31.12.09,0.811557
30.12.09,0.810686
29.12.09,0.794636
28.12.09,0.766319
24.12.09,0.740651
23.12.09,0.741329
22.12.09,0.744673
21.12.09,0.734652
18.12.09,0.72286
17.12.09,0.724959
16.12.09,0.760244
15.12.09,0.80026
14.12.09,0.788807
11.12.09,0.805889
10.12.09,0.780242
09.12.09,0.754703
08.12.09,0.751839
07.12.09,0.801124
04.12.09,0.817552
03.12.09,0.787499
02.12.09,0.788934
01.12.09,0.790287
30.11.09,0.796865
27.11.09,0.780816
26.11.09,0.790007
25.11.09,0.836957
24.11.09,0.80533
23.11.09,0.802155
20.11.09,0.775738
19.11.09,0.742951
18.11.09,0.753008
17.11.09,0.757133
16.11.09,0.738507
13.11.09,0.742256
12.11.09,0.75222
11.11.09,0.759834
10.11.09,0.761284
09.11.09,0.757508
06.11.09,0.790733
05.11.09,0.806782
04.11.09,0.818771
03.11.09,0.802087
02.11.09,0.817301
30.10.09,0.811928
29.10.09,0.83333
28.10.09,0.779853
27.10.09,0.795223
26.10.09,0.849112
23.10.09,0.870323
22.10.09,0.861901
21.10.09,0.868284
20.10.09,0.867287
19.10.09,0.870562
16.10.09,0.86631
15.10.09,0.84778
14.10.09,0.817831
13.10.09,0.794462
12.10.09,0.8196
09.10.09,0.848801
08.10.09,0.748221
07.10.09,0.749459
06.10.09,0.712616
05.10.09,0.68886
02.10.09,0.689669
01.10.09,0.71392
30.09.09,0.700379
29.09.09,0.697062
28.09.09,0.675479
25.09.09,0.674865
24.09.09,0.648533
23.09.09,0.666431
22.09.09,0.683168
21.09.09,0.694203
18.09.09,0.713759
17.09.09,0.720362
16.09.09,0.689121
15.09.09,0.675318
14.09.09,0.654809
11.09.09,0.634519
10.09.09,0.638197
09.09.09,0.649436
08.09.09,0.627138
07.09.09,0.631102
04.09.09,0.664907
03.09.09,0.681367
02.09.09,0.731182
01.09.09,0.733208
31.08.09,0.741032
28.08.09,0.756781
27.08.09,0.761638
26.08.09,0.762885
25.08.09,0.779477
24.08.09,0.797637
21.08.09,0.798915
20.08.09,0.774075
19.08.09,0.776589
18.08.09,0.798673
17.08.09,0.783443
14.08.09,0.780149
13.08.09,0.803014
12.08.09,0.84736
11.08.09,0.864089
10.08.09,0.908061
07.08.09,0.912896
06.08.09,0.873774
05.08.09,0.864894
04.08.09,0.800338
03.08.09,0.777563
31.07.09,0.742185
30.07.09,0.771868
29.07.09,0.772487
28.07.09,0.776127
27.07.09,0.798462
24.07.09,0.766731
23.07.09,0.743045
22.07.09,0.741901
21.07.09,0.741791
20.07.09,0.754261
17.07.09,0.73469
16.07.09,0.725483
15.07.09,0.765283
14.07.09,0.747837
13.07.09,0.73638
10.07.09,0.736819
09.07.09,0.749214
08.07.09,0.738325
07.07.09,0.741753
06.07.09,0.756454
03.07.09,0.77247
02.07.09,0.783807
01.07.09,0.876706
30.06.09,0.896297
29.06.09,0.886047
26.06.09,0.833408
25.06.09,0.817039
24.06.09,0.843773
23.06.09,0.926035
22.06.09,0.919001
19.06.09,0.944874
18.06.09,0.956957
17.06.09,0.97519
16.06.09,1.0082
15.06.09,1.011257
12.06.09,1.04332
11.06.09,1.083596
10.06.09,1.076149
09.06.09,1.099254
08.06.09,1.122514
05.06.09,1.085185
04.06.09,0.996745
03.06.09,0.910192
02.06.09,0.91535
01.06.09,0.927903
29.05.09,0.932944
28.05.09,0.980758
27.05.09,0.98141
26.05.09,0.962321
25.05.09,0.977837
22.05.09,0.927999
21.05.09,0.904256
20.05.09,0.927412
19.05.09,0.870456
18.05.09,0.817905
15.05.09,0.839857
14.05.09,0.861141
13.05.09,0.85823
12.05.09,0.898047
11.05.09,0.872393
08.05.09,0.867911
07.05.09,0.907094
06.05.09,0.920355
05.05.09,0.943668
04.05.09,0.944196
30.04.09,0.961134
29.04.09,0.948382
28.04.09,0.966215
27.04.09,0.974462
24.04.09,1.007584
23.04.09,1.040038
22.04.09,1.067727
21.04.09,1.060262
20.04.09,1.073713
17.04.09,1.068002
16.04.09,1.009351
15.04.09,0.960682
14.04.09,0.980663
09.04.09,0.989292
08.04.09,0.971966
07.04.09,0.970057
06.04.09,1.020774
03.04.09,1.011186
02.04.09,0.935953
01.04.09,0.860283
31.03.09,0.880698
30.03.09,0.896316
27.03.09,0.918471
26.03.09,0.968037
25.03.09,0.96919
24.03.09,0.971222
23.03.09,0.922028
20.03.09,0.893367
19.03.09,0.947711
18.03.09,0.954982
17.03.09,0.963879
16.03.09,0.961235
13.03.09,0.981249
12.03.09,0.986234
11.03.09,1.036184
10.03.09,0.982097
09.03.09,0.993892
06.03.09,0.943675
05.03.09,0.936498
04.03.09,0.933822
03.03.09,0.960468
02.03.09,0.992522
27.02.09,1.008168
26.02.09,1.044588
25.02.09,1.021601
24.02.09,1.057337
23.02.09,1.104095
20.02.09,1.114634
19.02.09,1.148819
18.02.09,1.086147
17.02.09,1.064778
16.02.09,1.077519
13.02.09,1.126432
12.02.09,1.11805
11.02.09,1.186802
10.02.09,1.211231
09.02.09,1.179755
06.02.09,1.158934
05.02.09,1.181447
04.02.09,1.268082
03.02.09,1.240439
02.02.09,1.30251
30.01.09,1.265332
29.01.09,1.296053
28.01.09,1.310649
27.01.09,1.378225
26.01.09,1.378852
23.01.09,1.236352
22.01.09,1.274705
21.01.09,1.321656
20.01.09,1.370983
19.01.09,1.417158
16.01.09,1.404009
15.01.09,1.416988
14.01.09,1.444915
13.01.09,1.437639
12.01.09,1.44836
09.01.09,1.472082
08.01.09,1.590652
07.01.09,1.654964
06.01.09,1.797156
05.01.09,1.781239
02.01.09,1.788542
31.12.08,1.84939
30.12.08,1.843814
29.12.08,1.817993
24.12.08,1.871276
23.12.08,1.866173
22.12.08,1.874261
19.12.08,1.897533
18.12.08,1.923314
17.12.08,1.936415
16.12.08,2.065843
15.12.08,2.103431
12.12.08,2.085277
11.12.08,2.104953
10.12.08,2.128487
09.12.08,2.169571
08.12.08,2.109487
05.12.08,2.055617
04.12.08,1.972609
03.12.08,2.014477
02.12.08,2.094664
01.12.08,2.108991
28.11.08,2.102443
27.11.08,2.160201
26.11.08,2.171677
25.11.08,2.210303
24.11.08,2.165495
21.11.08,2.15493
20.11.08,2.141082
19.11.08,2.278469
18.11.08,2.339198
17.11.08,2.338798
14.11.08,2.411948
13.11.08,2.384119
12.11.08,2.401958
11.11.08,2.6209
10.11.08,2.730224
07.11.08,2.741521
06.11.08,2.758318
05.11.08,2.920519
04.11.08,2.904687
03.11.08,2.912253
31.10.08,2.863721
30.10.08,2.915587
29.10.08,2.89436
28.10.08,2.864187
27.10.08,2.894859
24.10.08,2.926449
23.10.08,2.968056
22.10.08,3.009441
21.10.08,3.12268
20.10.08,3.112753
17.10.08,3.100679
16.10.08,3.076199
15.10.08,3.139662
14.10.08,3.112285
13.10.08,3.10717
10.10.08,3.115003
09.10.08,3.161657
08.10.08,3.194725
07.10.08,3.194725
06.10.08,3.312676
03.10.08,3.395607
02.10.08,3.532208
01.10.08,3.585038
30.09.08,3.597012
29.09.08,3.74214
26.09.08,3.86432
25.09.08,3.959851
24.09.08,3.977387
23.09.08,4.071626
22.09.08,4.132617
19.09.08,4.093769
18.09.08,4.00324
17.09.08,3.997749
16.09.08,3.933126
15.09.08,4.022102
12.09.08,4.138415
11.09.08,4.12299
10.09.08,4.15465
09.09.08,4.178151
08.09.08,4.176613
05.09.08,4.147637
04.09.08,4.197328
03.09.08,4.193548
02.09.08,4.196699
01.09.08,4.156928
29.08.08,4.198391
28.08.08,4.225887
27.08.08,4.19507
26.08.08,4.130931
25.08.08,4.172572
22.08.08,4.21299
21.08.08,4.189776
20.08.08,4.136878
19.08.08,4.112606
18.08.08,4.154364
15.08.08,4.169818
14.08.08,4.177809
13.08.08,4.18284
12.08.08,4.199634
11.08.08,4.210181
08.08.08,4.191677
07.08.08,4.214845
06.08.08,4.312385
05.08.08,4.313431
04.08.08,4.316884
01.08.08,4.320185
31.07.08,4.310598
30.07.08,4.322122
29.07.08,4.345531
28.07.08,4.355204
25.07.08,4.380493
24.07.08,4.376591
23.07.08,4.455405
22.07.08,4.448082
21.07.08,4.478279
18.07.08,4.396411
17.07.08,4.32802
16.07.08,4.306225
15.07.08,4.290464
14.07.08,4.338749
11.07.08,4.356009
10.07.08,4.376239
09.07.08,4.390525
08.07.08,4.370483
07.07.08,4.374815
04.07.08,4.404874
03.07.08,4.439059
02.07.08,4.515347
01.07.08,4.48035
30.06.08,4.494118
27.06.08,4.417189
26.06.08,4.449039
25.06.08,4.463553
24.06.08,4.438425
23.06.08,4.45762
20.06.08,4.481978
19.06.08,4.509826
18.06.08,4.483621
17.06.08,4.49583
16.06.08,4.539553
13.06.08,4.461695
12.06.08,4.445438
11.06.08,4.433033
10.06.08,4.479272
09.06.08,4.535732
06.06.08,4.501842
05.06.08,4.392403
04.06.08,4.198006
03.06.08,4.234798
02.06.08,4.179261
30.05.08,4.196946
29.05.08,4.197546
28.05.08,4.146445
27.05.08,4.134206
26.05.08,4.145151
23.05.08,4.1471
22.05.08,4.129639
21.05.08,4.080602
20.05.08,4.019385
19.05.08,4.004291
16.05.08,4.00842
15.05.08,4.005838
14.05.08,3.956342
13.05.08,3.924977
12.05.08,3.867639
09.05.08,3.848429
08.05.08,3.874085
07.05.08,3.881874
06.05.08,3.866208
05.05.08,3.917949
02.05.08,3.907016
30.04.08,3.891177
29.04.08,3.886637
28.04.08,3.914125
25.04.08,3.931793
24.04.08,3.93103
23.04.08,3.942061
22.04.08,4.003266
21.04.08,3.868029
18.04.08,3.880293
17.04.08,3.801878
16.04.08,3.772852
15.04.08,3.752198
14.04.08,3.714968
11.04.08,3.690236
10.04.08,3.70845
09.04.08,3.729275
08.04.08,3.744603
07.04.08,3.741183
04.04.08,3.712733
03.04.08,3.733137
02.04.08,3.742762
01.04.08,3.731749
31.03.08,3.699265
28.03.08,3.703745
27.03.08,3.686808
26.03.08,3.716549
25.03.08,3.704147
20.03.08,3.625569
19.03.08,3.562109
18.03.08,3.513868
17.03.08,3.448498
14.03.08,3.533712
13.03.08,3.518671
12.03.08,3.568441
11.03.08,3.562391
10.03.08,3.486198
07.03.08,3.512325
06.03.08,3.519822
05.03.08,3.488797
04.03.08,3.474364
03.03.08,3.43715
29.02.08,3.417451
28.02.08,3.502037
27.02.08,3.529768
26.02.08,3.569583
25.02.08,3.53984
22.02.08,3.552066
21.02.08,3.566762
20.02.08,3.493483
19.02.08,3.461303
18.02.08,3.452921
15.02.08,3.396563
14.02.08,3.426163
13.02.08,3.396261
12.02.08,3.371084
11.02.08,3.332595
08.02.08,3.326625
07.02.08,3.388165
06.02.08,3.468126
05.02.08,3.487153
04.02.08,3.569091
01.02.08,3.561208
31.01.08,3.547181
30.01.08,3.630897
29.01.08,3.62361
28.01.08,3.595989
25.01.08,3.672156
24.01.08,3.617402
23.01.08,3.455852
22.01.08,3.523179
21.01.08,3.59329
18.01.08,3.676675
17.01.08,3.70994
16.01.08,3.754547
15.01.08,3.789163
14.01.08,3.815434
11.01.08,3.867884
10.01.08,3.88605
09.01.08,3.88044
08.01.08,3.904593
07.01.08,3.896688
04.01.08,3.865269
03.01.08,3.893208
02.01.08,3.944946
31.12.07,4.000859
28.12.07,3.99073
27.12.07,4.000747
24.12.07,3.987815
21.12.07,3.977256
20.12.07,3.969624
19.12.07,3.951215
18.12.07,3.979712
17.12.07,3.989601
14.12.07,4.008957
13.12.07,4.003878
12.12.07,3.985189
11.12.07,3.967465
10.12.07,3.942727
07.12.07,3.909997
06.12.07,3.857762
05.12.07,3.809958
04.12.07,3.808158
03.12.07,3.822063
30.11.07,3.842934
29.11.07,3.812643
28.11.07,3.824799
27.11.07,3.795154
26.11.07,3.810065
23.11.07,3.814019
22.11.07,3.827873
21.11.07,3.828388
20.11.07,3.851731
19.11.07,3.864389
16.11.07,3.883522
15.11.07,3.903944
14.11.07,3.923622
13.11.07,3.891793
12.11.07,3.892314
09.11.07,3.878755
08.11.07,3.916289
07.11.07,3.944147
06.11.07,3.969699
05.11.07,3.958842
02.11.07,3.966957
01.11.07,3.995803
31.10.07,4.014895
30.10.07,3.974306
29.10.07,3.930818
26.10.07,3.924322
25.10.07,3.903257
24.10.07,3.914913
23.10.07,3.952569
22.10.07,3.940097
19.10.07,3.966525
18.10.07,4.004553
17.10.07,4.039869
16.10.07,4.050579
15.10.07,4.067571
12.10.07,4.022317
11.10.07,3.96727
10.10.07,3.959367
09.10.07,3.934315
08.10.07,3.930304
05.10.07,3.928432
04.10.07,3.913245
03.10.07,3.914475
02.10.07,3.937246
01.10.07,3.932166
28.09.07,3.955137
27.09.07,3.977112
26.09.07,3.966823
25.09.07,3.934171
24.09.07,3.948123
21.09.07,3.952054
20.09.07,3.973089
19.09.07,3.948126
18.09.07,3.964724
17.09.07,3.940843
14.09.07,3.91496
13.09.07,3.931659
12.09.07,3.911245
11.09.07,3.883792
10.09.07,3.869597
07.09.07,3.890014
06.09.07,3.940416
05.09.07,3.966112
04.09.07,3.976154
03.09.07,3.984999
31.08.07,3.977924
30.08.07,3.961725
29.08.07,3.947357
28.08.07,3.964106
27.08.07,4.012577
24.08.07,3.97349
23.08.07,3.992781
22.08.07,3.965493
21.08.07,3.850883
20.08.07,3.938694
17.08.07,3.929836
16.08.07,3.976795
15.08.07,4.072486
14.08.07,4.162142
13.08.07,4.151169
10.08.07,4.140458
09.08.07,4.21077
08.08.07,4.26891
07.08.07,4.227752
06.08.07,4.211563
03.08.07,4.228292
02.08.07,4.253033
01.08.07,4.21958
31.07.07,4.233345
30.07.07,4.206455
27.07.07,4.220127
26.07.07,4.235796
25.07.07,4.266058
24.07.07,4.275243
23.07.07,4.278011
20.07.07,4.282748
19.07.07,4.309733
18.07.07,4.306538
17.07.07,4.304115
16.07.07,4.294233
13.07.07,4.307526
12.07.07,4.303372
11.07.07,4.274571
10.07.07,4.280199
09.07.07,4.298562
06.07.07,4.310838
05.07.07,4.292829
04.07.07,4.276993
03.07.07,4.257552
02.07.07,4.264398
29.06.07,4.264051
28.06.07,4.2502
27.06.07,4.230983
26.06.07,4.238697
25.06.07,4.231905
22.06.07,4.253382
21.06.07,4.24312
20.06.07,4.254151
19.06.07,4.222696
18.06.07,4.24985
15.06.07,4.250777
14.06.07,4.235684
13.06.07,4.251665
12.06.07,4.244725
11.06.07,4.223455
08.06.07,4.224709
07.06.07,4.231783
06.06.07,4.21477
05.06.07,4.228078
04.06.07,4.226861
01.06.07,4.224721
31.05.07,4.205861
30.05.07,4.18827
29.05.07,4.189645
28.05.07,4.178324
25.05.07,4.169964
24.05.07,4.154151
23.05.07,4.16068
22.05.07,4.140618
21.05.07,4.140464
18.05.07,4.132633
17.05.07,4.125213
16.05.07,4.116904
15.05.07,4.088084
14.05.07,4.065091
11.05.07,4.035085
10.05.07,4.045106
09.05.07,4.048722
08.05.07,4.043534
07.05.07,4.051163
04.05.07,4.031078
03.05.07,4.044471
02.05.07,4.030153
30.04.07,4.013191
27.04.07,4.028489
26.04.07,4.015626
25.04.07,4.00962
24.04.07,4.000283
23.04.07,4.007209
20.04.07,4.01224
19.04.07,4.003056
18.04.07,3.993866
17.04.07,3.993259
16.04.07,3.998062
13.04.07,3.991963
12.04.07,3.986519
11.04.07,3.978441
10.04.07,3.967376
05.04.07,3.938785
04.04.07,3.936594
03.04.07,3.941438
02.04.07,3.93428
30.03.07,3.921181
29.03.07,3.910234
28.03.07,3.890941
27.03.07,3.892113
26.03.07,3.88224
23.03.07,3.879593
22.03.07,3.861415
21.03.07,3.876606
20.03.07,3.866096
19.03.07,3.868258
16.03.07,3.851328
15.03.07,3.850082
14.03.07,3.841524
13.03.07,3.855953
12.03.07,3.85642
09.03.07,3.856035
08.03.07,3.823374
07.03.07,3.800606
06.03.07,3.792372
05.03.07,3.767964
02.03.07,3.779372
01.03.07,3.787966
28.02.07,3.791028
27.02.07,3.82711
26.02.07,3.846317
23.02.07,3.864041
22.02.07,3.861089
21.02.07,3.85451
20.02.07,3.861873
19.02.07,3.860669
16.02.07,3.841097
15.02.07,3.838319
14.02.07,3.848706
13.02.07,3.846424
12.02.07,3.837156
09.02.07,3.843009
08.02.07,3.837909
07.02.07,3.815457
06.02.07,3.803205
05.02.07,3.787535
02.02.07,3.801555
01.02.07,3.820961
31.01.07,3.840389
30.01.07,3.835336
29.01.07,3.833544
26.01.07,3.832461
25.01.07,3.81639
24.01.07,3.812346
23.01.07,3.801803
22.01.07,3.803551
19.01.07,3.805793
18.01.07,3.806195
17.01.07,3.788246
16.01.07,3.787985
15.01.07,3.796933
12.01.07,3.792556
11.01.07,3.770856
10.01.07,3.798284
09.01.07,3.777952
08.01.07,3.76995
05.01.07,3.776559
04.01.07,3.754924
03.01.07,3.74577
02.01.07,3.749662
29.12.06,3.758135
28.12.06,3.750841
27.12.06,3.74691
22.12.06,3.728225
21.12.06,3.717269
20.12.06,3.706171
19.12.06,3.69386
18.12.06,3.685913
15.12.06,3.657864
14.12.06,3.665099
13.12.06,3.645596
12.12.06,3.638278
11.12.06,3.632098
08.12.06,3.605765
07.12.06,3.603344
06.12.06,3.579454
05.12.06,3.56037
04.12.06,3.543946
01.12.06,3.586043
30.11.06,3.592421
29.11.06,3.582011
28.11.06,3.573403
27.11.06,3.595608
24.11.06,3.59638
23.11.06,3.613107
22.11.06,3.586311
21.11.06,3.600362
20.11.06,3.58879
17.11.06,3.619628
16.11.06,3.624599
15.11.06,3.625077
14.11.06,3.606854
13.11.06,3.61168
10.11.06,3.612531
09.11.06,3.644868
08.11.06,3.630917
07.11.06,3.622924
06.11.06,3.625728
03.11.06,3.612736
